Category,Scenario,Gas,Gapfilled 2021,Gapfilled 2022,Gapfilled 2023,Gapfilled 2024,Gapfilled 2025,Gapfilled 2026,Gapfilled 2027,Gapfilled 2028,Gapfilled 2029,Gapfilled 2030,Gapfilled 2031,Gapfilled 2032,Gapfilled 2033,Gapfilled 2034,Gapfilled 2035,Gapfilled 2036,Gapfilled 2037,Gapfilled 2038,Gapfilled 2039,Gapfilled 2040,Gapfilled 2041,Gapfilled 2042,Gapfilled 2043,Gapfilled 2044,Gapfilled 2045,Gapfilled 2046,Gapfilled 2047,Gapfilled 2048,Gapfilled 2049,Gapfilled 2050,Reported Value 2021,Reported Value 2022,Reported Value 2023,Reported Value 2024,Reported Value 2025,Reported Value 2026,Reported Value 2027,Reported Value 2028,Reported Value 2029,Reported Value 2030,Reported Value 2031,Reported Value 2032,Reported Value 2033,Reported Value 2034,Reported Value 2035,Reported Value 2036,Reported Value 2037,Reported Value 2038,Reported Value 2039,Reported Value 2040,Reported Value 2041,Reported Value 2042,Reported Value 2043,Reported Value 2044,Reported Value 2045,Reported Value 2046,Reported Value 2047,Reported Value 2048,Reported Value 2049,Reported Value 2050
1.A.1. Energy industries,WEM,ETS,10915.90479,10734.29362,10552.68244,10371.07127,10189.4601,9199.67794,8209.89578,7220.11363,6230.33147,5240.54931,5161.16581,5081.78231,5002.39881,4923.01532,4843.63182,4737.423,4631.21419,4525.00537,4418.79655,4312.58774,4341.26498,4369.94221,4398.61945,4427.29669,4455.97393,4780.44644,5104.91895,5429.39147,5753.86398,6078.3365,,,,,10189.4601015426,,,,,5240.54930776976,,,,,4843.63181973705,,,,,4312.58773757292,,,,,4455.97392602154,,,,,6078.33649731184
1.A.1. Energy industries,WEM,Total,12125.85905,11925.21365,11724.56755,11523.92145,11323.27536,10520.35059,9717.42583,8914.50107,8111.57631,7308.65155,7235.78174,7162.91194,7090.04214,7017.17234,6944.30254,6797.56524,6650.82795,6504.09065,6357.35336,6210.61606,6251.63629,6292.65651,6333.67674,6374.69696,6415.71719,6753.48947,7091.26175,7429.03403,7766.80631,8104.57859,,,,,11323.2753554604,,,,,7308.65154502848,,,,,6944.30253973311,,,,,6210.61606276056,,,,,6415.71718713919,,,,,8104.57858924575
1.A.2. Manufacturing industries and construction,WAM,ESR,4527.34158,4685.99257,4844.64355,5003.29453,5161.94552,5172.70269,5183.45986,5194.21703,5204.9742,5215.73138,5186.51862,5157.30587,5128.09312,5098.88037,5069.66762,5080.3793,5091.09098,5101.80266,5112.51434,5123.22602,5521.82709,5920.42816,6319.02923,6717.6303,7116.23137,7145.51663,7174.80189,7204.08716,7233.37242,7262.65769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.2. Manufacturing industries and construction,WAM,ETS,1485.46987,1596.77555,1708.08124,1819.38692,1930.6926,2022.99131,2115.29001,2207.58871,2299.88742,2392.18612,2433.31271,2474.4393,2515.56589,2556.69247,2597.81906,2605.06688,2612.3147,2619.56253,2626.81035,2634.05817,2410.53031,2187.00246,1963.4746,1739.94675,1516.4189,1582.11159,1647.80428,1713.49698,1779.18967,1844.88237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.2. Manufacturing industries and construction,WAM,Total,6012.81076,6282.76812,6552.72479,6822.68145,7092.63812,7195.694,7298.74987,7401.80575,7504.86162,7607.9175,7619.83133,7631.74517,7643.65901,7655.57284,7667.48668,7685.44618,7703.40568,7721.36519,7739.32469,7757.28419,7932.35741,8107.43062,8282.50383,8457.57705,8632.65026,8727.62822,8822.60618,8917.58414,9012.56209,9107.54005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.2. Manufacturing industries and construction,WEM,ESR,4527.34158,4685.99257,4844.64355,5003.29453,5161.94552,5172.70269,5183.45986,5194.21703,5204.9742,5215.73138,5186.51862,5157.30587,5128.09312,5098.88037,5069.66762,5080.3793,5091.09098,5101.80266,5112.51434,5123.22602,5521.82709,5920.42816,6319.02923,6717.6303,7116.23137,7145.51663,7174.80189,7204.08716,7233.37242,7262.65769,,,,,5161.94551734481,,,,,5215.73137595769,,,,,5069.66761779091,,,,,5123.22602324182,,,,,7116.23136680767,,,,,7262.65768692718
1.A.2. Manufacturing industries and construction,WEM,ETS,1485.46987,1596.77555,1708.08124,1819.38692,1930.6926,2022.99131,2115.29001,2207.58871,2299.88742,2392.18612,2433.31271,2474.4393,2515.56589,2556.69247,2597.81906,2605.06688,2612.3147,2619.56253,2626.81035,2634.05817,2410.53031,2187.00246,1963.4746,1739.94675,1516.4189,1582.11159,1647.80428,1713.49698,1779.18967,1844.88237,,,,,1930.69260331102,,,,,2392.18612139524,,,,,2597.81906151746,,,,,2634.0581677714,,,,,1516.41889625979,,,,,1844.88236533605
1.A.2. Manufacturing industries and construction,WEM,Total,6012.81076,6282.76812,6552.72479,6822.68145,7092.63812,7195.694,7298.74987,7401.80575,7504.86162,7607.9175,7619.83133,7631.74517,7643.65901,7655.57284,7667.48668,7685.44618,7703.40568,7721.36519,7739.32469,7757.28419,7932.35741,8107.43062,8282.50383,8457.57705,8632.65026,8727.62822,8822.60618,8917.58414,9012.56209,9107.54005,,,,,7092.63812065583,,,,,7607.91749735294,,,,,7667.48667930837,,,,,7757.28419101322,,,,,8632.65026306746,,,,,9107.54005226323
1.A.3. Transport,WAM,ESR,12147.26547,12259.26829,12371.27111,12483.27393,12595.27675,12348.37725,12101.47776,11854.57827,11607.67877,11360.77928,11304.39074,11248.0022,11191.61366,11135.22512,11078.83658,10631.73022,10184.62386,9737.51749,9290.41113,8843.30476,8061.88468,7280.46459,6499.0445,5717.62441,4936.20432,4735.59306,4534.9818,4334.37053,4133.75927,3933.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3. Transport,WAM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3. Transport,WAM,Total,12147.26508,12259.26829,12371.27111,12483.27393,12595.27675,12348.37725,12101.47776,11854.57827,11607.67877,11360.77928,11304.39074,11248.0022,11191.61366,11135.22512,11078.83658,10631.73022,10184.62386,9737.51749,9290.41113,8843.30476,8061.88468,7280.46459,6499.0445,5717.62441,4936.20432,4735.59306,4534.9818,4334.37053,4133.75927,3933.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3. Transport,WEM,ESR,12147.26547,12259.26829,12371.27111,12483.27393,12595.27675,12348.37725,12101.47776,11854.57827,11607.67877,11360.77928,11304.39074,11248.0022,11191.61366,11135.22512,11078.83658,10631.73022,10184.62386,9737.51749,9290.41113,8843.30476,8061.88468,7280.46459,6499.0445,5717.62441,4936.20432,4735.59306,4534.9818,4334.37053,4133.75927,3933.148,,,,,12595.276748338,,,,,11360.7792770531,,,,,11078.8365847757,,,,,8843.30476449624,,,,,4936.20432440288,,,,,3933.14800121628
1.A.3. Transport,WEM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
1.A.3. Transport,WEM,Total,12147.26508,12259.26829,12371.27111,12483.27393,12595.27675,12348.37725,12101.47776,11854.57827,11607.67877,11360.77928,11304.39074,11248.0022,11191.61366,11135.22512,11078.83658,10631.73022,10184.62386,9737.51749,9290.41113,8843.30476,8061.88468,7280.46459,6499.0445,5717.62441,4936.20432,4735.59306,4534.9818,4334.37053,4133.75927,3933.148,,,,,12595.276748338,,,,,11360.7792770531,,,,,11078.8365847757,,,,,8843.30476449624,,,,,4936.20432440288,,,,,3933.14800121628
1.A.3.a. Domestic aviation,WAM,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.a. Domestic aviation,WEM,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
1.A.3.b. Road transportation,WAM,ESR,11909.64351,11986.45471,12063.2659,12140.0771,12216.88829,11949.54487,11682.20145,11414.85803,11147.51461,10880.17119,10803.13421,10726.09722,10649.06024,10572.02325,10494.98627,10049.01131,9603.03634,9157.06138,8711.08641,8265.11145,7484.87761,6704.64377,5924.40993,5144.1761,4363.94226,4162.03192,3960.12159,3758.21125,3556.30091,3354.39058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.b. Road transportation,WAM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.b. Road transportation,WAM,Total,11909.64323,11986.45471,12063.2659,12140.0771,12216.88829,11949.54487,11682.20145,11414.85803,11147.51461,10880.17119,10803.13421,10726.09722,10649.06024,10572.02325,10494.98627,10049.01131,9603.03634,9157.06138,8711.08641,8265.11145,7484.87761,6704.64377,5924.40993,5144.1761,4363.94226,4162.03192,3960.12159,3758.21125,3556.30091,3354.39058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.b. Road transportation,WEM,ESR,11909.64351,11986.45471,12063.2659,12140.0771,12216.88829,11949.54487,11682.20145,11414.85803,11147.51461,10880.17119,10803.13421,10726.09722,10649.06024,10572.02325,10494.98627,10049.01131,9603.03634,9157.06138,8711.08641,8265.11145,7484.87761,6704.64377,5924.40993,5144.1761,4363.94226,4162.03192,3960.12159,3758.21125,3556.30091,3354.39058,,,,,12216.8882916202,,,,,10880.1711919932,,,,,10494.986269174,,,,,8265.11144963387,,,,,4363.9422572556,,,,,3354.39057932125
1.A.3.b. Road transportation,WEM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
1.A.3.b. Road transportation,WEM,Total,11909.64323,11986.45471,12063.2659,12140.0771,12216.88829,11949.54487,11682.20145,11414.85803,11147.51461,10880.17119,10803.13421,10726.09722,10649.06024,10572.02325,10494.98627,10049.01131,9603.03634,9157.06138,8711.08641,8265.11145,7484.87761,6704.64377,5924.40993,5144.1761,4363.94226,4162.03192,3960.12159,3758.21125,3556.30091,3354.39058,,,,,12216.8882916202,,,,,10880.1711919932,,,,,10494.986269174,,,,,8265.11144963387,,,,,4363.9422572556,,,,,3354.39057932125
1.A.3.c. Railways,WAM,ESR,109.19054,140.14703,171.10351,202.06,233.01648,250.02402,267.03155,284.03908,301.04661,318.05414,335.89598,353.73782,371.57967,389.42151,407.26335,403.47481,399.68627,395.89773,392.10919,388.32065,384.65208,380.9835,377.31492,373.64635,369.97777,368.45768,366.93759,365.41751,363.89742,362.37733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.c. Railways,WAM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.c. Railways,WAM,Total,109.19051,140.14703,171.10351,202.06,233.01648,250.02402,267.03155,284.03908,301.04661,318.05414,335.89598,353.73782,371.57967,389.42151,407.26335,403.47481,399.68627,395.89773,392.10919,388.32065,384.65208,380.9835,377.31492,373.64635,369.97777,368.45768,366.93759,365.41751,363.89742,362.37733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.c. Railways,WEM,ESR,109.19054,140.14703,171.10351,202.06,233.01648,250.02402,267.03155,284.03908,301.04661,318.05414,335.89598,353.73782,371.57967,389.42151,407.26335,403.47481,399.68627,395.89773,392.10919,388.32065,384.65208,380.9835,377.31492,373.64635,369.97777,368.45768,366.93759,365.41751,363.89742,362.37733,,,,,233.016484968549,,,,,318.054135660349,,,,,407.26335248242,,,,,388.320650755865,,,,,369.977773740447,,,,,362.377326658696
1.A.3.c. Railways,WEM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
1.A.3.c. Railways,WEM,Total,109.19051,140.14703,171.10351,202.06,233.01648,250.02402,267.03155,284.03908,301.04661,318.05414,335.89598,353.73782,371.57967,389.42151,407.26335,403.47481,399.68627,395.89773,392.10919,388.32065,384.65208,380.9835,377.31492,373.64635,369.97777,368.45768,366.93759,365.41751,363.89742,362.37733,,,,,233.016484968549,,,,,318.054135660349,,,,,407.26335248242,,,,,388.320650755865,,,,,369.977773740447,,,,,362.377326658696
1.A.3.d. Domestic navigation,WAM,ESR,16.69247,17.57861,18.46476,19.3509,20.23704,20.97469,21.71234,22.44999,23.18764,23.92529,24.56129,25.19729,25.83329,26.46928,27.10528,27.65455,28.20381,28.75307,29.30234,29.8516,30.3426,30.8336,31.3246,31.8156,32.3066,32.84229,33.37798,33.91367,34.44936,34.98504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.d. Domestic navigation,WAM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.d. Domestic navigation,WAM,Total,16.69191,17.57861,18.46476,19.3509,20.23704,20.97469,21.71234,22.44999,23.18764,23.92529,24.56129,25.19729,25.83329,26.46928,27.10528,27.65455,28.20381,28.75307,29.30234,29.8516,30.3426,30.8336,31.3246,31.8156,32.3066,32.84229,33.37798,33.91367,34.44936,34.98504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.d. Domestic navigation,WEM,ESR,16.69247,17.57861,18.46476,19.3509,20.23704,20.97469,21.71234,22.44999,23.18764,23.92529,24.56129,25.19729,25.83329,26.46928,27.10528,27.65455,28.20381,28.75307,29.30234,29.8516,30.3426,30.8336,31.3246,31.8156,32.3066,32.84229,33.37798,33.91367,34.44936,34.98504,,,,,20.2370448850405,,,,,23.9252901791399,,,,,27.1052825088005,,,,,29.8516009479354,,,,,32.3066010896415,,,,,34.9850440197621
1.A.3.d. Domestic navigation,WEM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
1.A.3.d. Domestic navigation,WEM,Total,16.69191,17.57861,18.46476,19.3509,20.23704,20.97469,21.71234,22.44999,23.18764,23.92529,24.56129,25.19729,25.83329,26.46928,27.10528,27.65455,28.20381,28.75307,29.30234,29.8516,30.3426,30.8336,31.3246,31.8156,32.3066,32.84229,33.37798,33.91367,34.44936,34.98504,,,,,20.2370448850405,,,,,23.9252901791399,,,,,27.1052825088005,,,,,29.8516009479354,,,,,32.3066010896415,,,,,34.9850440197621
1.A.3.e. Other transportation,WAM,ESR,111.73895,115.08795,118.43694,121.78593,125.13493,127.83367,130.53242,133.23117,135.92991,138.62866,140.79926,142.96987,145.14047,147.31108,149.48168,151.58956,153.69743,155.80531,157.91319,160.02106,162.01239,164.00371,165.99504,167.98637,169.97769,172.26116,174.54464,176.82811,179.11158,181.39505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.e. Other transportation,WAM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.e. Other transportation,WAM,Total,111.73914,115.08795,118.43694,121.78593,125.13493,127.83367,130.53242,133.23117,135.92991,138.62866,140.79926,142.96987,145.14047,147.31108,149.48168,151.58956,153.69743,155.80531,157.91319,160.02106,162.01239,164.00371,165.99504,167.98637,169.97769,172.26116,174.54464,176.82811,179.11158,181.39505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.e. Other transportation,WEM,ESR,111.73895,115.08795,118.43694,121.78593,125.13493,127.83367,130.53242,133.23117,135.92991,138.62866,140.79926,142.96987,145.14047,147.31108,149.48168,151.58956,153.69743,155.80531,157.91319,160.02106,162.01239,164.00371,165.99504,167.98637,169.97769,172.26116,174.54464,176.82811,179.11158,181.39505,,,,,125.134926864238,,,,,138.628659220328,,,,,149.481680610501,,,,,160.021063158568,,,,,169.977692317185,,,,,181.395051216568
1.A.3.e. Other transportation,WEM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
1.A.3.e. Other transportation,WEM,Total,111.73914,115.08795,118.43694,121.78593,125.13493,127.83367,130.53242,133.23117,135.92991,138.62866,140.79926,142.96987,145.14047,147.31108,149.48168,151.58956,153.69743,155.80531,157.91319,160.02106,162.01239,164.00371,165.99504,167.98637,169.97769,172.26116,174.54464,176.82811,179.11158,181.39505,,,,,125.134926864238,,,,,138.628659220328,,,,,149.481680610501,,,,,160.021063158568,,,,,169.977692317185,,,,,181.395051216568
1.A.4. Other sectors,WAM,ESR,11621.75489,11472.8151,11323.87531,11174.93552,11025.99574,10846.40772,10666.81971,10487.2317,10307.64369,10128.05568,9794.82918,9461.60267,9128.37617,8795.14967,8461.92316,8161.06634,7860.20952,7559.3527,7258.49588,6957.63906,6693.53402,6429.42898,6165.32395,5901.21891,5637.11387,5564.08419,5491.05452,5418.02484,5344.99517,5271.96549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.4. Other sectors,WAM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.4. Other sectors,WAM,Total,11621.75576,11472.8151,11323.87531,11174.93552,11025.99574,10846.40772,10666.81971,10487.2317,10307.64369,10128.05568,9794.82918,9461.60267,9128.37617,8795.14967,8461.92316,8161.06634,7860.20952,7559.3527,7258.49588,6957.63906,6693.53402,6429.42898,6165.32395,5901.21891,5637.11387,5564.08419,5491.05452,5418.02484,5344.99517,5271.96549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.4. Other sectors,WEM,ESR,11621.75489,11472.8151,11323.87531,11174.93552,11025.99574,10846.40772,10666.81971,10487.2317,10307.64369,10128.05568,9794.82918,9461.60267,9128.37617,8795.14967,8461.92316,8161.06634,7860.20952,7559.3527,7258.49588,6957.63906,6693.53402,6429.42898,6165.32395,5901.21891,5637.11387,5564.08419,5491.05452,5418.02484,5344.99517,5271.96549,,,,,11025.9957356586,,,,,10128.0556821843,,,,,8461.92316274204,,,,,6957.63905640861,,,,,5637.11387112589,,,,,5271.96548847181
1.A.4. Other sectors,WEM,ETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
1.A.4. Other sectors,WEM,Total,11621.75576,11472.8151,11323.87531,11174.93552,11025.99574,10846.40772,10666.81971,10487.2317,10307.64369,10128.05568,9794.82918,9461.60267,9128.37617,8795.14967,8461.92316,8161.06634,7860.20952,7559.3527,7258.49588,6957.63906,6693.53402,6429.42898,6165.32395,5901.21891,5637.11387,5564.08419,5491.05452,5418.02484,5344.99517,5271.96549,,,,,11025.9957356586,,,,,10128.0556821843,,,,,8461.92316274204,,,,,6957.63905640861,,,,,5637.11387112589,,,,,5271.96548847181
